45;Chris Stewart;Blues;STL;R;48;18;18;36;36;18;54;4150000;56
33;Max Pacioretty;Canadiens;MTL;L;44;15;24;39;30;24;54;4500000;57
150;Francois Beauchemin;Ducks;ANA;D;48;6;18;24;18;36;54;3500000;58
41;Jordan Eberle;Oilers;EDM;C;48;16;21;37;32;21;53;6000000;59
151;Alex Pietrangelo;Blues;STL;D;47;5;19;24;15;38;53;Not signed;60
57;Troy Brouwer;Capitals;WSH;R;47;19;14;33;38;14;52;3666667;61
37;Sam Gagner;Oilers;EDM;C;48;14;24;38;28;24;52;4800000;62
31;Daniel Sedin;Canucks;VAN;L;47;12;28;40;24;28;52;6100000;63
169;Alexander Edler;Canucks;VAN;D;45;8;14;22;24;28;52;5000000;64
28;Anze Kopitar;Kings;LAK;C;47;10;32;42;20;32;52;6800000;65
162;Paul Martin;Penguins;PIT;D;34;6;17;23;18;34;52;5000000;66
153;Dan Hamhuis;Canucks;VAN;D;47;4;20;24;12;40;52;4500000;67
49;Jaromir Jagr;Devils;DAL, BOS;R;45;16;19;35;32;19;51;4000000;68
50;Michael Ryder;Devils;DAL, MTL;R;46;16;19;35;32;19;51;3500000;69
46;Corey Perry;Ducks;ANA;R;44;15;21;36;30;21;51;8625000;70
170;Jay Bouwmeester;Blues;CGY, STL;D;47;7;15;22;21;30;51;6680000;71
163;Kevin Shattenkirk;Blues;STL;D;48;5;18;23;15;36;51;4250000;72
156;Oliver Ekman-Larsson;Coyotes;PHX;D;48;3;21;24;9;42;51;5500000;73
65;James van Riemsdyk;Mapleleafs;TOR;L;48;18;14;32;36;14;50;4250000;74
58;Evander Kane;Jets;WPG;L;48;17;16;33;34;16;50;5250000;75
47;Patrik Elias;Devils;NJD;L;48;14;22;36;28;22;50;5500000;76
171;Drew Doughty;Kings;LAK;D;48;6;16;22;18;32;50;7000000;77
172;Dennis Wideman;Flames;CGY;D;46;6;16;22;18;32;50;5250000;78
173;John Carlson;Capitals;WSH;D;48;6;16;22;18;32;50;3966667;79
53;Cody Hodgson;Sabres;BUF;C;48;15;19;34;30;19;49;Not signed;80
189;Brent Burns;Sharks;SJS;D;30;9;11;20;27;22;49;5760000;81
175;Christian Ehrhoff;Sabres;BUF;D;47;5;17;22;15;34;49;4000000;82
176;Matthew Carle;;TBL;D;48;5;17;22;15;34;49;5500000;83
75;Patrick Marleau;Sharks;SJS;C;48;17;14;31;34;14;48;6900000;84
76;Marian Hossa;Blackhawks;CHI;R;40;17;14;31;34;14;48;5275000;85
77;Nail Yakupov;Oilers;EDM;R;48;17;14;31;34;14;48;3775000;86
66;Tyler Seguin;Stars;BOS;C;48;16;16;32;32;16;48;5750000;87
54;Jason Pominville;Sabres;BUF, MIN;R;47;14;20;34;28;20;48;795000;88
190;Brent Seabrook;Blackhawks;CHI;D;47;8;12;20;24;24;48;5800000;89
42;Mikko Koivu;Wild;MIN;C;48;11;26;37;22;26;48;6750000;90
177;Fedor Tyutin;Bluejackets;CBJ;D;48;4;18;22;12;36;48;4500000;91
90;Dustin Brown;Kings;LAK;L;46;18;11;29;36;11;47;3175000;92
78;Ryan Callahan;Rangers;NYR;R;45;16;15;31;32;15;47;4275000;93
79;Joe Pavelski;Sharks;SJS;C;48;16;15;31;32;15;47;4000000;94
67;Wayne Simmonds;Flyers;PHI;R;45;15;17;32;30;17;47;3975000;95
59;Tomas Plekanec;Canadiens;MTL;C;47;14;19;33;28;19;47;5000000;96
60;Jarome Iginla;Bruins;CGY, PIT;R;44;14;19;33;28;19;47;6000000;97
51;Tomas Fleischmann;Panthers;FLA;L;48;12;23;35;24;23;47;4500000;98
48;Teddy Purcell;Lightning;TBL;R;48;11;25;36;22;25;47;4500000;99
195;Dan Boyle;Sharks;SJS;D;46;7;13;20;21;26;47;6666667;100
32;Joe Thornton;Sharks;SJS;C;48;7;33;40;14;33;47;7000000;101
80;Jonathan Huberdeau;;FLA;C;48;14;17;31;28;17;45;;102
81;Johan Franzen;Redwings;DET;C;41;14;17;31;28;17;45;3954545;103
68;Mike Cammalleri;Flames;CGY;L;44;13;19;32;26;19;45;6000000;104
61;Jamie Benn;Stars;DAL;L;41;12;21;33;24;21;45;5250000;105
55;Brad Richards;Rangers;NYR;C;46;11;23;34;22;23;45;6666667;106
211;Zdeno Chara;Bruins;BOS;D;48;7;12;19;21;24;45;6916667;107
52;Brad Boyes;Islanders;NYI;R;48;10;25;35;20;25;45;Not signed;108
186;Michael Del Zotto;Rangers;NYR;D;46;3;18;21;9;36;45;2550000;109
69;Mike Richards;Kings;LAK;C;48;12;20;32;24;20;44;5750000;110
62;Justin Williams;Kings;LAK;R;48;11;22;33;22;22;44;3650000;111
202;Victor Hedman;Lightning;TBL;D;44;4;16;20;12;32;44;4000000;112
100;Brendan Gallagher;;MTL;R;44;15;13;28;30;13;43;;113
63;David Krejci;Bruins;BOS;C;47;10;23;33;20;23;43;5250000;114
216;Jack Johnson;Bluejackets;CBJ;D;44;5;14;19;15;28;43;4357143;115
217;Patrick Wiercioch;;OTT;D;42;5;14;19;15;28;43;;116
136;Patrik Berglund;Blues;STL;C;48;17;8;25;34;8;42;3250000;117
109;Tomas Kopecky;Panthers;FLA;R;47;15;12;27;30;12;42;3000000;118
85;Vinny Prospal;Bluejackets;CBJ;L;48;12;18;30;24;18;42;Not signed;119
82;Ilya Kovalchuk;Devils;NJD;L;37;11;20;31;22;20;42;250000;120
70;Patrice Bergeron;Bruins;BOS;C;42;10;22;32;20;22;42;5000000;121
71;Vincent Lecavalier;Flyers;TBL;C;39;10;22;32;20;22;42;4500000;122
64;Evgeni Malkin;Penguins;PIT;C;31;9;24;33;18;24;42;8700000;123
228;Nick Leddy;Blackhawks;CHI;D;48;6;12;18;18;24;42;2700000;124
218;Ryan McDonagh;Rangers;NYR;D;47;4;15;19;12;30;42;4700000;125
219;Marek Zidlicky;Devils;NJD;D;48;4;15;19;12;30;42;4000000;126
129;Curtis Glencross;Flames;CGY;L;40;15;11;26;30;11;41;2550000;127
91;Loui Eriksson;Bruins;DAL;L;48;12;17;29;24;17;41;4250000;128
92;Kyle Turris;Senators;OTT;C;48;12;17;29;24;17;41;3500000;129
93;Derick Brassard;Rangers;CBJ, NYR;C;47;12;17;29;24;17;41;3200000;130
86;Bobby Ryan;Senators;ANA;R;46;11;19;30;22;19;41;5100000;131
241;Sheldon Souray;Ducks;ANA;D;44;7;10;17;21;20;41;3666667;132
83;Jordan Staal;Hurricanes;CAR;C;48;10;21;31;20;21;41;6000000;133
84;Tyler Ennis;Sabres;BUF;C;47;10;21;31;20;21;41;2812500;134
72;Lee Stempniak;Flames;CGY;R;47;9;23;32;18;23;41;2500000;135
232;Roman Josi;Predators;NSH;D;48;5;13;18;15;26;41;4000000;136
130;Brian Gionta;Canadiens;MTL;R;48;14;12;26;28;12;40;5000000;137
110;Shane Doan;Coyotes;PHX;R;48;13;14;27;26;14;40;5300000;138
111;Mark Letestu;Bluejackets;CBJ;C;46;13;14;27;26;14;40;1250000;139
112;Devin Setoguchi;Jets;MIN;R;48;13;14;27;26;14;40;3000000;140
101;Tyler Bozak;Mapleleafs;TOR;C;46;12;16;28;24;16;40;4200000;141
102;Radim Vrbata;Coyotes;PHX;R;34;12;16;28;24;16;40;3000000;142
254;Jason Garrison;Canucks;VAN;D;47;8;8;16;24;16;40;4600000;143
94;Cory Conacher;Senators;TBL, OTT;C;47;11;18;29;22;18;40;925000;144
95;Ray Whitney;Stars;DAL;L;32;11;18;29;22;18;40;4500000;145
244;Joe Corvo;Senators;CAR;D;40;6;11;17;18;22;40;900000;146
141;David Clarkson;Mapleleafs;NJD;R;48;15;9;24;30;9;39;5250000;147
113;Marian Gaborik;Bluejackets;NYR, CBJ;R;47;12;15;27;24;15;39;7500000;148
258;Jake Muzzin;Kings;LAK;D;45;7;9;16;21;18;39;1000000;149
73;Bryan Little;Jets;WPG;R;48;7;25;32;14;25;39;4700000;150
132;Damien Brunner;Redwings;DET;C;44;12;14;26;24;14;38;Not signed;151
114;Alex Tanguay;Avalanche;CGY;L;40;11;16;27;22;16;38;3500000;152
103;David Desharnais;Canadiens;MTL;C;48;10;18;28;20;18;38;3500000;153
89;Lars Eller;Canadiens;MTL;C;46;8;22;30;16;22;38;1325000;154
246;Dennis Seidenberg;Bruins;BOS;D;46;4;13;17;12;26;38;3250000;155
178;Michael Grabner;Islanders;NYI;R;45;16;5;21;32;5;37;3000000;156
142;Alexandre Burrows;Canucks;VAN;L;47;13;11;24;26;11;37;4500000;157
143;Jeff Skinner;Hurricanes;CAR;C;42;13;11;24;26;11;37;5725000;158
137;David Legwand;Predators;NSH;C;48;12;13;25;24;13;37;4500000;159
138;Brenden Morrow;Penguins;DAL, PIT;L;44;12;13;25;24;13;37;Not signed;160
115;Jannik Hansen;Canucks;VAN;R;47;10;17;27;20;17;37;1350000;161
116;Brandon Saad;Blackhawks;CHI;L;46;10;17;27;20;17;37;894167;162
117;Jiri Hudler;Flames;CGY;C;42;10;17;27;20;17;37;4000000;163
260;Dougie Hamilton;Bruins;BOS;D;42;5;11;16;15;22;37;1494167;164
157;Andrew Cogliano;Ducks;ANA;C;48;13;10;23;26;10;36;2390000;165
144;Teemu Selanne;Ducks;ANA;R;46;12;12;24;24;12;36;Not signed;166
133;Daniel Alfredsson;Redwings;OTT;R;47;10;16;26;20;16;36;5500000;167
118;Alex Galchenyuk;Canadiens;MTL;C;48;9;18;27;18;18;36;3225000;168
262;Andy Greene;Devils;NJD;D;48;4;12;16;12;24;36;3000000;169
263;Grant Clitsome;Jets;WPG;D;44;4;12;16;12;24;36;2066667;170
248;Sami Salo;Lightning;TBL;D;46;2;15;17;6;30;36;3750000;171
179;Shawn Matthias;Panthers;FLA;C;48;14;7;21;28;7;35;1750000;172
165;Nathan Horton;Bluejackets;BOS;R;43;13;9;22;26;9;35;5300000;173
166;Jussi Jokinen;Hurricanes;CAR, PIT;L;43;13;9;22;26;9;35;900000;174
145;Matt Read;Flyers;PHI;R;42;11;13;24;22;13;35;900000;175
139;David Perron;Oilers;STL;L;48;10;15;25;20;15;35;3812500;176
121;Saku Koivu;Ducks;ANA;C;47;8;19;27;16;19;35;3500000;177
122;Alexander Steen;Blues;STL;C;40;8;19;27;16;19;35;3362500;178
272;Justin Faulk;Hurricanes;CAR;D;38;5;10;15;15;20;35;900000;179
273;Jared Spurgeon;Wild;MIN;D;39;5;10;15;15;20;35;2666667;180
107;Derek Roy;Blues;DAL, VAN;C;42;7;21;28;14;21;35;4000000;181
96;Frans Nielsen;Islanders;NYI;C;48;6;23;29;12;23;35;2750000;182
180;Antoine Vermette;Coyotes;PHX;C;48;13;8;21;26;8;34;3750000;183
158;Martin Hanzal;Coyotes;PHX;C;39;11;12;23;22;12;34;3100000;184
146;Carl Hagelin;Rangers;NYR;L;48;10;14;24;20;14;34;2250000;185
286;Erik Karlsson;Senators;OTT;D;17;6;8;14;18;16;34;6500000;186
134;Brayden Schenn;Flyers;PHI;C;47;8;18;26;16;18;34;3110000;187
123;Milan Lucic;Bruins;BOS;L;46;7;20;27;14;20;34;6000000;188
124;Matt Cullen;Predators;MIN;C;42;7;20;27;14;20;34;3500000;189
108;David Backes;Blues;STL;R;48;6;22;28;12;22;34;4500000;190
274;Mark Giordano;Flames;CGY;D;47;4;11;15;12;22;34;4020000;191
277;Tobias Enstrom;Jets;WPG;D;22;4;11;15;12;22;34;5750000;192
167;Jamie McGinn;Avalanche;COL;L;47;11;11;22;22;11;33;1750000;193
147;Steve Ott;Sabres;BUF;C;48;9;15;24;18;15;33;2950000;194
148;Paul Stastny;Avalanche;COL;C;40;9;15;24;18;15;33;6600000;195
287;Chris Phillips;Senators;OTT;D;48;5;9;14;15;18;33;3083333;196
288;Zach Bogosian;Jets;WPG;D;33;5;9;14;15;18;33;5142857;197
290;James Wisniewski;Bluejackets;CBJ;D;30;5;9;14;15;18;33;5500000;198
135;Mikkel Boedker;Coyotes;PHX;L;48;7;19;26;14;19;33;Not signed;199
181;Dany Heatley;Wild;MIN;L;36;11;10;21;22;10;32;7500000;200
168;Mason Raymond;Canucks;VAN;L;46;10;12;22;20;12;32;Not signed;201
159;Viktor Stalberg;Predators;CHI;L;47;9;14;23;18;14;32;3000000;202
160;Bryan Bickell;Blackhawks;CHI;L;48;9;14;23;18;14;32;4000000;203
295;Matt Niskanen;Penguins;PIT;D;40;4;10;14;12;20;32;2300000;204
182;Mike Fisher;Predators;NSH;C;38;10;11;21;20;11;31;4200000;205
183;Kyle Palmieri;Ducks;ANA;C;42;10;11;21;20;11;31;1466667;206
149;Cody Eakin;Stars;DAL;C;48;7;17;24;14;17;31;637778;207
300;Kevin Klein;Predators;NSH;D;47;3;11;14;9;22;31;2900000;208
301;Lubomir Visnovsky;Islanders;NYI;D;35;3;11;14;9;22;31;4750000;209
280;Carl Gunnarsson;Mapleleafs;TOR;D;37;1;14;15;3;28;31;3150000;210
204;Brandon Sutter;Penguins;PIT;C;48;11;8;19;22;8;30;2066667;211
205;Josh Bailey;Islanders;NYI;C;38;11;8;19;22;8;30;3300000;212
187;John Mitchell;Ducks;COL;C;47;10;10;20;20;10;30;542500;213
336;Kevin Bieksa;Canucks;VAN;D;36;6;6;12;18;12;30;4600000;214
337;Matt Irwin;Sharks;SJS;D;38;6;6;12;18;12;30;1000000;215
161;Nikolai Kulemin;Mapleleafs;TOR;L;48;7;16;23;14;16;30;2800000;216
317;Trevor Daley;Stars;DAL;D;44;4;9;13;12;18;30;3300000;217
318;Andrew Ference;Oilers;BOS;D;48;4;9;13;12;18;30;3250000;218
319;Jakub Kindl;Redwings;DET;D;41;4;9;13;12;18;30;2400000;219
322;Ryan Whitney;Oilers;EDM;D;34;4;9;13;12;18;30;Not signed;220
304;Dan Girardi;Rangers;NYR;D;46;2;12;14;6;24;30;3325000;221
305;TJ Brodie;Flames;CGY;D;47;2;12;14;6;24;30;2125000;222
221;Artem Anisimov;Bluejackets;CBJ;C;35;11;7;18;22;7;29;3283333;223
222;Joffrey Lupul;Mapleleafs;TOR;R;16;11;7;18;22;7;29;5250000;224
206;Jakob Silfverberg;;OTT;R;48;10;9;19;20;9;29;;225
188;Ales Hemsky;Oilers;EDM;R;38;9;11;20;18;11;29;5000000;226
184;Matt Cooke;Wild;PIT;L;48;8;13;21;16;13;29;2500000;227
152;Martin Erat;Capitals;NSH, WSH;R;45;5;19;24;10;19;29;4500000;228
325;Jonathan Ericsson;Redwings;DET;D;45;3;10;13;9;20;29;3250000;229
326;Tom Gilbert;;MIN;D;43;3;10;13;9;20;29;;230
307;Raphael Diaz;Canadiens;MTL;D;23;1;13;14;3;26;29;1225000;231
207;Marcel Goc;Panthers;FLA;C;42;9;10;19;18;10;28;1700000;232
191;Pierre-Marc Bouchard;Islanders;MIN;C;43;8;12;20;16;12;28;2000000;233
192;Clarke MacArthur;Senators;TOR;L;40;8;12;20;16;12;28;3250000;234
193;Joel Ward;Capitals;WSH;R;39;8;12;20;16;12;28;3000000;235
194;Benoit Pouliot;Rangers;TBL;L;34;8;12;20;16;12;28;1300000;236
185;Andy McDonald;;STL;C;37;7;14;21;14;14;28;;237
174;Marcus Johansson;Capitals;WSH;C;34;6;16;22;12;16;28;Not signed;238
341;Eric Brewer;Lightning;TBL;D;48;4;8;12;12;16;28;3875000;239
164;Matt Stajan;Flames;CGY;C;43;5;18;23;10;18;28;3500000;240
154;Kyle Okposo;Islanders;NYI;R;48;4;20;24;8;20;28;2800000;241
155;Ryan Nugent-Hopkins;Oilers;EDM;C;40;4;20;24;8;20;28;3775000;242
329;Tyson Barrie;Avalanche;COL;D;32;2;11;13;6;22;28;900000;243
249;Adam Henrique;Devils;NJD;C;42;11;5;16;22;5;27;4000000;244
250;Gabriel Bourque;Predators;NSH;L;34;11;5;16;22;5;27;775000;245
234;Daniel Paille;Bruins;BOS;L;46;10;7;17;20;7;27;1300000;246
223;Cam Atkinson;Bluejackets;CBJ;R;35;9;9;18;18;9;27;1150000;247
208;Vladimir Sobotka;Blues;STL;C;48;8;11;19;16;11;27;1300000;248
209;Colin Greening;Senators;OTT;C;47;8;11;19;16;11;27;816667;249
210;Vladimir Tarasenko;Blues;STL;R;38;8;11;19;16;11;27;;250
196;Travis Zajac;Devils;NJD;C;48;7;13;20;14;13;27;5750000;251
197;T.J. Oshie;Blues;STL;C;30;7;13;20;14;13;27;4175000;252
198;Mika Zibanejad;Senators;OTT;C;42;7;13;20;14;13;27;1744167;253
345;Andrew MacDonald;Islanders;NYI;D;48;3;9;12;9;18;27;550000;254
346;Jeff Petry;Oilers;EDM;D;48;3;9;12;9;18;27;1750000;255
347;Johnny Oduya;Blackhawks;CHI;D;48;3;9;12;9;18;27;3383333;256
348;Barret Jackman;Blues;STL;D;46;3;9;12;9;18;27;3166667;257
349;Alexei Emelin;Canadiens;MTL;D;38;3;9;12;9;18;27;2000000;258
330;Stephane Robidas;Stars;DAL;D;48;1;12;13;3;24;27;3300000;259
235;Valtteri Filppula;Lightning;DET;C;41;9;8;17;18;8;26;5000000;260
236;Gabriel Landeskog;Avalanche;COL;L;36;9;8;17;18;8;26;3575000;261
237;Eric Fehr;Capitals;WSH;R;41;9;8;17;18;8;26;1500000;262
238;Roman Cervenka;;CGY;C;39;9;8;17;18;8;26;;263
224;RJ Umberger;Bluejackets;CBJ;C;48;8;10;18;16;10;26;4600000;264
225;Martin Havlat;Sharks;SJS;R;40;8;10;18;16;10;26;5000000;265
212;Alex Killorn;;TBL;C;38;7;12;19;14;12;26;;266
213;Colin Wilson;Predators;NSH;C;25;7;12;19;14;12;26;2000000;267
199;Ryan O'Reilly;Avalanche;COL;C;29;6;14;20;12;14;26;5000000;268
200;Patrick Sharp;Blackhawks;CHI;R;28;6;14;20;12;14;26;5900000;269
351;Andrej Sekera;Hurricanes;BUF;D;37;2;10;12;6;20;26;2750000;270
331;Ron Hainsey;Jets;WPG;D;47;0;13;13;0;26;26;Not signed;271
264;Chris Higgins;Canucks;VAN;L;41;10;5;15;20;5;25;2500000;272
251;Mikhail Grabovski;Mapleleafs;TOR;C;48;9;7;16;18;7;25;;273
252;Matt Calvert;Bluejackets;CBJ;L;42;9;7;16;18;7;25;987500;274
253;Magnus Paajarvi;Blues;EDM;L;42;9;7;16;18;7;25;1200000;275
239;Jay McClement;Mapleleafs;TOR;C;48;8;9;17;16;9;25;1500000;276
240;Peter Mueller;Panthers;FLA;C;43;8;9;17;16;9;25;Not signed;277
226;Jarret Stoll;Kings;LAK;C;48;7;11;18;14;11;25;3250000;278
227;Raffi Torres;Sharks;PHX, SJS;L;39;7;11;18;14;11;25;2000000;279
214;Daniel Winnik;Ducks;ANA;C;48;6;13;19;12;13;25;1800000;280
215;Nick Foligno;Bluejackets;CBJ;L;45;6;13;19;12;13;25;3083333;281
201;David Moss;Coyotes;PHX;R;45;5;15;20;10;15;25;2100000;282
366;Luke Schenn;Flyers;PHI;D;47;3;8;11;9;16;25;3600000;283
352;Rob Scuderi;Penguins;LAK;D;48;1;11;12;3;22;25;3375000;284
265;Daniel Cleary;;DET;R;48;9;6;15;18;6;24;;285
266;Andrew Shaw;Blackhawks;CHI;C;48;9;6;15;18;6;24;577500;286
255;Patrick Dwyer;Hurricanes;CAR;R;46;8;8;16;16;8;24;900000;287
256;Tom Pyatt;Lightning;TBL;C;43;8;8;16;16;8;24;600000;288
257;Mikael Backlund;Flames;CGY;C;32;8;8;16;16;8;24;1500000;289
242;Steve Sullivan;Devils;PHX, NJD;L;42;7;10;17;14;10;24;Not signed;290
243;Colin McDonald;Islanders;NYI;R;45;7;10;17;14;10;24;637500;291
229;Drew Stafford;Sabres;BUF;R;46;6;12;18;12;12;24;4000000;292
230;Rich Peverley;Stars;BOS;C;47;6;12;18;12;12;24;3250000;293
231;Nik Antropov;;WPG;C;40;6;12;18;12;12;24;;294
367;Marc Methot;Senators;OTT;D;47;2;9;11;6;18;24;3000000;295
368;Jonas Brodin;Wild;MIN;D;45;2;9;11;6;18;24;1444167;296
369;John-Michael Liles;Mapleleafs;TOR;D;32;2;9;11;6;18;24;3875000;297
370;Marc Staal;Rangers;NYR;D;21;2;9;11;6;18;24;3975000;298
353;Michal Rozsival;Blackhawks;CHI;D;27;0;12;12;0;24;24;2200000;299
308;Justin Abdelkader;Redwings;DET;L;48;10;3;13;20;3;23;1800000;300
267;Steve Bernier;Devils;NJD;R;47;8;7;15;16;7;23;775000;301
395;Michael Stone;Coyotes;PHX;D;40;5;4;9;15;8;23;1150000;302
245;Mathieu Perreault;Capitals;WSH;C;39;6;11;17;12;11;23;1050000;303
233;Marcus Foligno;Sabres;BUF;L;47;5;13;18;10;13;23;900000;304
380;Travis Hamonic;Islanders;NYI;D;48;3;7;10;9;14;23;3857143;305
381;Jay Harrison;Hurricanes;CAR;D;47;3;7;10;9;14;23;1500000;306
382;Dmitry Kulikov;Panthers;FLA;D;34;3;7;10;9;14;23;2500000;307
384;Andre Benoit;Avalanche;OTT;D;33;3;7;10;9;14;23;900000;308
385;TJ Brennan;Mapleleafs;BUF, FLA;D;29;3;7;10;9;14;23;600000;309
371;Cam Fowler;Ducks;ANA;D;37;1;10;11;3;20;23;4000000;310
309;Erik Cole;Stars;MTL, DAL;L;47;9;4;13;18;4;22;4500000;311
310;Nick Spaling;Predators;NSH;C;47;9;4;13;18;4;22;1500000;312
281;Charlie Coyle;Wild;MIN;C;37;8;6;14;16;6;22;975000;313
268;Nate Thompson;Lightning;TBL;C;45;7;8;15;14;8;22;1600000;314
259;Daniel Briere;;PHI;C;34;6;10;16;12;10;22;;315
400;Paul Postma;Jets;WPG;D;34;4;5;9;12;10;22;712500;316
220;Ryane Clowe;Devils;SJS, NYR;L;40;3;16;19;6;16;22;4850000;317
389;Niklas Hjalmarsson;Blackhawks;CHI;D;46;2;8;10;6;16;22;3500000;318
390;Jordan Leopold;Blues;BUF, STL;D;39;2;8;10;6;16;22;2250000;319
203;Brandon Dubinsky;Bluejackets;CBJ;C;29;2;18;20;4;18;22;4200000;320
372;Derek Morris;Coyotes;PHX;D;39;0;11;11;0;22;22;2750000;321
311;Matt Beleskey;Ducks;ANA;L;42;8;5;13;16;5;21;1350000;322
282;Olli Jokinen;Jets;WPG;C;45;7;7;14;14;7;21;4500000;323
283;Dave Bolland;Mapleleafs;CHI;C;35;7;7;14;14;7;21;3375000;324
284;Kyle Clifford;Kings;LAK;L;48;7;7;14;14;7;21;1075000;325
285;Antoine Roussel;Stars;DAL;L;39;7;7;14;14;7;21;612500;326
269;Ryan Carter;Devils;NJD;C;44;6;9;15;12;9;21;775000;327
270;Kyle Wellwood;Jets;WPG;C;39;6;9;15;12;9;21;Not signed;328
271;Casey Cizikas;Islanders;NYI;C;45;6;9;15;12;9;21;900000;329
261;Simon Gagne;Flyers;LAK, PHI;L;38;5;11;16;10;11;21;Not signed;330
406;Nikita Nikitin;Bluejackets;CBJ;D;38;3;6;9;9;12;21;2150000;331
411;Jack Hillen;Capitals;WSH;D;23;3;6;9;9;12;21;700000;332
247;Vernon Fiddler;Stars;DAL;L;46;4;13;17;8;13;21;1800000;333
391;Filip Kuba;;FLA;D;44;1;9;10;3;18;21;;334
392;Jan Hejda;Avalanche;COL;D;46;1;9;10;3;18;21;3250000;335
