Dan Sexton;$550,000;Ducks;Non-Roster Players
John Mitchell;$530,000;Ducks;Non-Roster Players
David Krejci;$5,250,000;Bruins;Forwards
Patrice Bergeron;$5,000,000;Bruins;Forwards
Milan Lucic;$4,083,333;Bruins;Forwards
Marc Savard;$4,007,143;Bruins;Forwards
Nathan Horton;$4,000,000;Bruins;Forwards
Tyler Seguin;$3,550,000;Bruins;2019
Rich Peverley;$3,250,000;Bruins;2019
Chris Kelly;$3,000,000;Bruins;2019
Brad Marchand;$2,500,000;Bruins;2019
Gregory Campbell;$1,600,000;Bruins;2019
Daniel Paille;$1,300,000;Bruins;2019
Shawn Thornton;$1,100,000;Bruins;2019
Jordan Caron;$1,100,000;Bruins;2019
Brian Rolston;Not signed;Bruins;2019
Zdeno Chara;$6,916,667;Bruins;Defensemen
Johnny Boychuk;$3,366,667;Bruins;Defensemen
Dennis Seidenberg;$3,250,000;Bruins;Defensemen
Andrew Ference;$2,250,000;Bruins;Defensemen
Adam McQuaid;$1,566,667;Bruins;Defensemen
Dougie Hamilton;$1,494,167;Bruins;Defensemen
Aaron Johnson;$650,000;Bruins;Defensemen
Tim Thomas;$5,000,000;Bruins;Goaltenders
Tuukka Rask;$3,500,000;Bruins;Goaltenders
Anton Khudobin;$875,000;Bruins;Goaltenders
Marty Turco;Not signed;Bruins;Goaltenders
Torey Krug;$1,704,167;Bruins;Non-Roster Players
Malcolm Subban;$1,525,000;Bruins;Non-Roster Players
Niklas Svedberg;$1,000,000;Bruins;Non-Roster Players
A. Khokhlachev;$925,000;Bruins;Non-Roster Players
Zach Trotman;$900,000;Bruins;Non-Roster Players
Justin Florek;$900,000;Bruins;Non-Roster Players
Colby Cohen;$875,000;Bruins;Non-Roster Players
David Warsofsky;$875,000;Bruins;Non-Roster Players
Tommy Cross;$875,000;Bruins;Non-Roster Players
Jared Knight;$870,000;Bruins;Non-Roster Players
Ryan Spooner;$870,000;Bruins;Non-Roster Players
M. Hutchinson;$850,000;Bruins;Non-Roster Players
Max Sauve;$845,833;Bruins;Non-Roster Players
Adam Morrison;$700,000;Bruins;Non-Roster Players
Matt Bartkowski;$660,000;Bruins;Non-Roster Players
Craig Cunningham;$651,667;Bruins;Non-Roster Players
Ryan Button;$636,667;Bruins;Non-Roster Players
Carter Camper;$625,000;Bruins;Non-Roster Players
Tyler Randell;$603,333;Bruins;Non-Roster Players
Christian Hanson;$600,000;Bruins;Non-Roster Players
Garnet Exelby;$600,000;Bruins;Non-Roster Players
Jamie Tardif;$600,000;Bruins;Non-Roster Players
Lane MacDermid;$600,000;Bruins;Non-Roster Players
Kevan Miller;$580,000;Bruins;Non-Roster Players
Trent Whitfield;$575,000;Bruins;Non-Roster Players
Chris Bourque;$550,000;Bruins;Non-Roster Players
Thomas Vanek;$7,142,857;Sabres;Forwards
Jason Pominville;$5,300,000;Sabres;Forwards
Ville Leino;$4,500,000;Sabres;Forwards
Drew Stafford;$4,000,000;Sabres;Forwards
Steve Ott;$2,950,000;Sabres;Forwards
Tyler Ennis;$2,812,500;Sabres;Forwards
Cody Hodgson;$1,666,666;Sabres;Forwards
Nathan Gerbe;$1,450,000;Sabres;Forwards
Jochen Hecht;$1,250,000;Sabres;Forwards
Patrick Kaleta;$1,250,000;Sabres;Forwards
Cody McCormick;$1,200,000;Sabres;Forwards
John Scott;$600,000;Sabres;Forwards
Kevin Porter;$537,500;Sabres;Forwards
Matt Ellis;$525,000;Sabres;Forwards
Tyler Myers;$5,500,000;Sabres;2019
Robyn Regehr;$4,020,000;Sabres;2019
Christian Ehrhoff;$4,000,000;Sabres;2021
Jordan Leopold;$3,000,000;Sabres;2021
Andrej Sekera;$2,750,000;Sabres;2021
Adam Pardy;$2,000,000;Sabres;2021
Mike Weber;$950,000;Sabres;2021
Alexander Sulzer;$725,000;Sabres;2021
TJ Brennan;$550,000;Sabres;2021
Ryan Miller;$6,250,000;Sabres;Goaltenders
Jhonas Enroth;$675,000;Sabres;Goaltenders
M. Grigorenko;$1,775,000;Sabres;Non-Roster Players
Z. Girgensons;$1,400,000;Sabres;Non-Roster Players
Joel Armia;$1,275,000;Sabres;Non-Roster Players
Brian Flynn;$1,025,000;Sabres;Non-Roster Players
Brayden McNabb;$900,000;Sabres;Non-Roster Players
Marcus Foligno;$900,000;Sabres;Non-Roster Players
Luke Adam;$875,000;Sabres;Non-Roster Players
Mark Pysyk;$870,000;Sabres;Non-Roster Players
Kevin Sundher;$870,000;Sabres;Non-Roster Players
J. G.-Leduc;$870,000;Sabres;Non-Roster Players
Daniel Catenacci;$800,000;Sabres;Non-Roster Players
Matt MacKenzie;$750,000;Sabres;Non-Roster Players
Corey Tropp;$700,000;Sabres;Non-Roster Players
Connor Knapp;$700,000;Sabres;Non-Roster Players
Drew Schiestel;$577,500;Sabres;Non-Roster Players
Alex Biega;$577,500;Sabres;Non-Roster Players
Nathan Lieuwen;$571,667;Sabres;Non-Roster Players
Nick Crawford;$571,667;Sabres;Non-Roster Players
Phil Varone;$570,000;Sabres;Non-Roster Players
Riley Boychuk;$569,167;Sabres;Non-Roster Players
Jacob Lagace;$558,333;Sabres;Non-Roster Players
Andrey Makarov;$558,333;Sabres;Non-Roster Players
Mark Mancari;$550,000;Sabres;Non-Roster Players
David Leggio;$550,000;Sabres;Non-Roster Players
Jonathan Parker;$535,000;Sabres;Non-Roster Players
Shawn Szydlowski;$528,333;Sabres;Non-Roster Players
Nick Tarnasky;$525,000;Sabres;Non-Roster Players
Jarome Iginla;$7,000,000;Flames;Forwards
Mike Cammalleri;$6,000,000;Flames;Forwards
Jiri Hudler;$4,000,000;Flames;Forwards
Roman Cervenka;$3,775,000;Flames;Forwards
Alex Tanguay;$3,500,000;Flames;Forwards
Matt Stajan;$3,500,000;Flames;Forwards
Curtis Glencross;$2,550,000;Flames;Forwards
Lee Stempniak;$2,500,000;Flames;Forwards
Blake Comeau;$1,250,000;Flames;Forwards
Mikael Backlund;$725,000;Flames;Forwards
Lance Bouma;$693,333;Flames;Forwards
Blair Jones;$650,000;Flames;Forwards
Tim Jackman;$612,500;Flames;Forwards
Tom Kostopoulos;Not signed;Flames;Forwards
Jay Bouwmeester;$6,680,000;Flames;Defensemen
Dennis Wideman;$5,250,000;Flames;Defensemen
Mark Giordano;$4,020,000;Flames;Defensemen
Anton Babchuk;$2,500,000;Flames;Defensemen
Cory Sarich;$2,000,000;Flames;Defensemen
Chris Butler;$1,250,000;Flames;Defensemen
Derek Smith;$775,000;Flames;Defensemen
TJ Brodie;$741,666;Flames;Defensemen
Miikka Kiprusoff;$5,833,333;Flames;Goaltenders
Henrik Karlsson;$862,500;Flames;Goaltenders
Sven Baertschi;$1,425,417;Flames;Non-Roster Players
Greg Nemisz;$1,045,833;Flames;Non-Roster Players
Brady Lamb;$925,000;Flames;Non-Roster Players
Bryan Cameron;$883,333;Flames;Non-Roster Players
Ryan Howse;$878,333;Flames;Non-Roster Players
Max Reinhart;$870,000;Flames;Non-Roster Players
Mitch Wahl;$854,166;Flames;Non-Roster Players
Joni Ortio;$800,000;Flames;Non-Roster Players
Roman Horak;$800,000;Flames;Non-Roster Players
Michael Ferland;$798,056;Flames;Non-Roster Players
Akim Aliu;$695,000;Flames;Non-Roster Players
Leland Irving;$687,500;Flames;Non-Roster Players
Brett Carson;$575,000;Flames;Non-Roster Players
James Martin;$575,000;Flames;Non-Roster Players
Ben Street;$575,000;Flames;Non-Roster Players
Paul Byron;$560,000;Flames;Non-Roster Players
Carter Bancks;$560,000;Flames;Non-Roster Players
Gaelan Patterson;$556,666;Flames;Non-Roster Players
Turner Elson;$548,333;Flames;Non-Roster Players
C. Breen;$543,333;Flames;Non-Roster Players
Ben Walter;$537,500;Flames;Non-Roster Players
David Eddy;$532,500;Flames;Non-Roster Players
Krys Kolanos;$525,000;Flames;Non-Roster Players
Joe Piskula;$525,000;Flames;Non-Roster Players
Eric Staal;$8,250,000;Hurricanes;Forwards
Alexander Semin;$7,000,000;Hurricanes;Forwards
Tuomo Ruutu;$4,750,000;Hurricanes;Forwards
Jordan Staal;$4,000,000;Hurricanes;2023
Jussi Jokinen;$3,000,000;Hurricanes;2023
Chad Larose;$1,700,000;Hurricanes;2023
Jiri Tlusty;$1,600,000;Hurricanes;2023
Jeff Skinner;$1,400,000;Hurricanes;2019
Jeremy Welsh;$850,000;Hurricanes;2019
Andreas Nodl;$845,000;Hurricanes;2019
Tim Brent;$750,000;Hurricanes;2019
Kevin Westgarth;$725,000;Hurricanes;2019
Tim Wallace;$700,000;Hurricanes;2019
Patrick Dwyer;$625,000;Hurricanes;2019
Joni Pitkanen;$4,500,000;Hurricanes;Defensemen
Tim Gleason;$4,000,000;Hurricanes;Defensemen
Joe Corvo;$2,000,000;Hurricanes;Defensemen
Jamie McBain;$1,800,000;Hurricanes;Defensemen
Justin Faulk;$900,000;Hurricanes;Defensemen
Jay Harrison;$700,000;Hurricanes;Defensemen
Cam Ward;$6,300,000;Hurricanes;Goaltenders
Dan Ellis;$800,000;Hurricanes;Goaltenders
Ryan Murphy;$1,344,167;Hurricanes;Non-Roster Players
Victor Rask;$894,167;Hurricanes;Non-Roster Players
Zac Dalpe;$875,000;Hurricanes;Non-Roster Players
A.J. Jenks;$875,000;Hurricanes;Non-Roster Players
Riley Nash;$875,000;Hurricanes;Non-Roster Players
M. Gragnani;$800,000;Hurricanes;Non-Roster Players
Justin Shugg;$750,000;Hurricanes;Non-Roster Players
B. Sanguinetti;$700,000;Hurricanes;Non-Roster Players
Zach Boychuk;$625,000;Hurricanes;Non-Roster Players
Austin Levi;$608,333;Hurricanes;Non-Roster Players
Michal Jordan;$606,667;Hurricanes;Non-Roster Players
Drayson Bowman;$600,000;Hurricanes;Non-Roster Players
Jerome Samson;$600,000;Hurricanes;Non-Roster Players
Luke Pither;$600,000;Hurricanes;Non-Roster Players
Justin Krueger;$600,000;Hurricanes;Non-Roster Players
Rasmus Rissanen;$575,000;Hurricanes;Non-Roster Players
Jared Staal;$566,666;Hurricanes;Non-Roster Players
Joe Sova;$565,000;Hurricanes;Non-Roster Players
Tommi Kivisto;$565,000;Hurricanes;Non-Roster Players
Brody Sutter;$560,000;Hurricanes;Non-Roster Players
Brett Sutter;$550,000;Hurricanes;Non-Roster Players
Beau Schmitz;$541,667;Hurricanes;Non-Roster Players
Justin Peters;$537,500;Hurricanes;Non-Roster Players
John Muse;$535,000;Hurricanes;Non-Roster Players
N. Blanchard;$525,000;Hurricanes;Non-Roster Players
Chris Terry;$525,000;Hurricanes;Non-Roster Players
Brett Bellemore;$525,000;Hurricanes;Non-Roster Players
C. L.-McNicoll;Not signed;Hurricanes;Non-Roster Players
Chris Durno;Not signed;Hurricanes;Non-Roster Players
Patrick Kane;$6,300,000;Blackhawks;Forwards
Jonathan Toews;$6,300,000;Blackhawks;Forwards
Patrick Sharp;$5,900,000;Blackhawks;Forwards
Marian Hossa;$5,275,000;Blackhawks;2021
Dave Bolland;$3,375,000;Blackhawks;2021
Michael Frolik;$2,333,333;Blackhawks;2021
Marcus Kruger;$900,000;Blackhawks;2021
Viktor Stalberg;$875,000;Blackhawks;2021
Jimmy Hayes;$875,000;Blackhawks;2021
Daniel Carcillo;$825,000;Blackhawks;2021
Jamal Mayers;$650,000;Blackhawks;2021
Brandon Bollig;$575,000;Blackhawks;2021
Andrew Shaw;$565,000;Blackhawks;2021
Bryan Bickell;$541,667;Blackhawks;2021
Andrew Brunette;Not signed;Blackhawks;2021
Brendan Morrison;Not signed;Blackhawks;2021
Brent Seabrook;$5,800,000;Blackhawks;Defensemen
Duncan Keith;$5,538,462;Blackhawks;2023
Niklas Hjalmarsson;$3,500,000;Blackhawks;2023
Johnny Oduya;$3,383,333;Blackhawks;2023
Steve Montador;$2,750,000;Blackhawks;2023
Michal Rozsival;$2,000,000;Blackhawks;2023
Sheldon Brookbank;$1,250,000;Blackhawks;2023
Nick Leddy;$1,116,666;Blackhawks;2023
Sean O'Donnell;Not signed;Blackhawks;2023
Corey Crawford;$2,666,667;Blackhawks;Goaltenders
Ray Emery;$1,150,000;Blackhawks;Goaltenders
Kyle Beach;$1,170,833;Blackhawks;Non-Roster Players
Mark McNeill;$1,144,167;Blackhawks;Non-Roster Players
Phillip Danault;$994,167;Blackhawks;Non-Roster Players
Terry Broadhurst;$925,000;Blackhawks;Non-Roster Players
Adam Clendening;$925,000;Blackhawks;Non-Roster Players
Kent Simpson;$900,000;Blackhawks;Non-Roster Players
Ryan Stanton;$897,500;Blackhawks;Non-Roster Players
Brandon Saad;$894,167;Blackhawks;Non-Roster Players
Jeremy Morin;$886,667;Blackhawks;Non-Roster Players
Philippe Paradis;$870,000;Blackhawks;Non-Roster Players
Brandon Pirri;$870,000;Blackhawks;Non-Roster Players
Dylan Olsen;$870,000;Blackhawks;Non-Roster Players
Shawn Lalonde;$773,333;Blackhawks;Non-Roster Players
Mac Carruth;$750,000;Blackhawks;Non-Roster Players
Klas Dahlbeck;$750,000;Blackhawks;Non-Roster Players
Joakim Nordstrom;$750,000;Blackhawks;Non-Roster Players
Joe Lavin;$650,000;Blackhawks;Non-Roster Players
Byron Froese;$650,000;Blackhawks;Non-Roster Players
Rob Flick;$582,500;Blackhawks;Non-Roster Players
David Gilbert;$570,000;Blackhawks;Non-Roster Players
Ben Smith;$562,500;Blackhawks;Non-Roster Players
Alec Richards;$525,000;Blackhawks;Non-Roster Players
Carter Hutton;$525,000;Blackhawks;Non-Roster Players
Peter LeBlanc;$525,000;Blackhawks;Non-Roster Players
Paul Stastny;$6,600,000;Avalanche;Forwards
David Jones;$4,000,000;Avalanche;Forwards
PA Parenteau;$4,000,000;Avalanche;Forwards
Gabriel Landeskog;$3,575,000;Avalanche;Forwards
Matt Duchene;$3,500,000;Avalanche;Forwards
Steve Downie;$2,650,000;Avalanche;Forwards
Milan Hejduk;$2,000,000;Avalanche;Forwards
Jamie McGinn;$1,750,000;Avalanche;Forwards
Chuck Kobasew;$1,250,000;Avalanche;Forwards
Cody McLeod;$1,150,000;Avalanche;Forwards
John Mitchell;$1,100,000;Avalanche;Forwards
Mark Olver;$600,000;Avalanche;Forwards
Ryan O'Reilly;Not signed;Avalanche;Forwards
Erik Johnson;$3,750,000;Avalanche;Defensemen
Jan Hejda;$3,250,000;Avalanche;Defensemen
Greg Zanon;$2,250,000;Avalanche;Defensemen
Ryan Wilson;$2,250,000;Avalanche;Defensemen
Shane O'Brien;$2,000,000;Avalanche;Defensemen
Ryan O'Byrne;$1,800,000;Avalanche;Defensemen
Matt Hunwick;$1,600,000;Avalanche;Defensemen
Tyson Barrie;$900,000;Avalanche;Defensemen
Semyon Varlamov;$2,833,333;Avalanche;Goaltenders
J. Giguere;$1,250,000;Avalanche;Goaltenders
Duncan Siemens;$1,419,167;Avalanche;Non-Roster Players
Joey Hishon;$1,200,000;Avalanche;Non-Roster Players
Mitchell Heard;$925,000;Avalanche;Non-Roster Players
Stefan Elliott;$900,000;Avalanche;Non-Roster Players
Mike Connolly;$900,000;Avalanche;Non-Roster Players
Sami Aittokallio;$900,000;Avalanche;Non-Roster Players
Brad Malone;$875,000;Avalanche;Non-Roster Players
Paul Carey;$875,000;Avalanche;Non-Roster Players
Kent Patterson;$875,000;Avalanche;Non-Roster Players
Kieran Millan;$875,000;Avalanche;Non-Roster Players
Calvin Pickard;$870,000;Avalanche;Non-Roster Players
Cameron Gaunce;$845,833;Avalanche;Non-Roster Players
D. Van Der Gulik;$575,000;Avalanche;Non-Roster Players
Sean Sullivan;$575,000;Avalanche;Non-Roster Players
Joel Chouinard;$566,666;Avalanche;Non-Roster Players
Luke Walker;$563,333;Avalanche;Non-Roster Players
Bill Thomas;$550,000;Avalanche;Non-Roster Players
Thomas Pock;$550,000;Avalanche;Non-Roster Players
Geoff Walker;$550,000;Avalanche;Non-Roster Players
M. Sgarbossa;$540,000;Avalanche;Non-Roster Players
Bryan Lerg;$525,000;Avalanche;Non-Roster Players
P. Bordeleau;$525,000;Avalanche;Non-Roster Players
Trevor Cann;Not signed;Avalanche;Non-Roster Players
Evan Brophey;Not signed;Avalanche;Non-Roster Players
P. Rissmiller;Not signed;Avalanche;Non-Roster Players
Justin Mercier;Not signed;Avalanche;Non-Roster Players
RJ Umberger;$4,600,000;Bluejackets;Forwards
Brandon Dubinsky;$4,200,000;Bluejackets;Forwards
Derick Brassard;$3,200,000;Bluejackets;Forwards
Nick Foligno;$3,083,333;Bluejackets;Forwards
Vinny Prospal;$2,500,000;Bluejackets;Forwards
Ryan Johansen;$1,945,000;Bluejackets;Forwards
Artem Anisimov;$1,875,000;Bluejackets;Forwards
Derek Dorsett;$1,633,333;Bluejackets;Forwards
Jared Boll;$1,050,000;Bluejackets;Forwards
Derek MacKenzie;$1,000,000;Bluejackets;Forwards
Matt Calvert;$891,667;Bluejackets;Forwards
Cam Atkinson;$875,000;Bluejackets;Forwards
Colton Gillies;$625,000;Bluejackets;Forwards
Mark Letestu;$625,000;Bluejackets;Forwards
Kristian Huselius;Not signed;Bluejackets;Forwards
James Wisniewski;$5,500,000;Bluejackets;Defensemen
Fedor Tyutin;$4,500,000;Bluejackets;Defensemen
Jack Johnson;$4,357,143;Bluejackets;Defensemen
Adrian Aucoin;$2,250,000;Bluejackets;Defensemen
Nikita Nikitin;$2,150,000;Bluejackets;Defensemen
Tim Erixon;$1,750,000;Bluejackets;Defensemen
John Moore;$965,000;Bluejackets;Defensemen
Steve Mason;$2,900,000;Bluejackets;Goaltenders
Sergei Bobrovsky;$1,750,000;Bluejackets;Goaltenders
Ryan Murray;$3,525,000;Bluejackets;Non-Roster Players
Allen York;$950,000;Bluejackets;Non-Roster Players
Boone Jenner;$925,000;Bluejackets;Non-Roster Players
J. A.-Marchessault;$925,000;Bluejackets;Non-Roster Players
David Savard;$916,833;Bluejackets;Non-Roster Players
Michael Chaput;$900,000;Bluejackets;Non-Roster Players
Theo Ruth;$875,000;Bluejackets;Non-Roster Players
Cody Goloubef;$875,000;Bluejackets;Non-Roster Players
Will Weber;$875,000;Bluejackets;Non-Roster Players
Dalton Smith;$870,000;Bluejackets;Non-Roster Players
Tomas Kubalik;$783,333;Bluejackets;Non-Roster Players
C. McElhinney;$750,000;Bluejackets;Non-Roster Players
Jake Hansen;$725,000;Bluejackets;Non-Roster Players
Austin Madaisky;$716,667;Bluejackets;Non-Roster Players
Ryan Russell;$700,000;Bluejackets;Non-Roster Players
Cody Bass;$700,000;Bluejackets;Non-Roster Players
Oliver Gabriel;$675,556;Bluejackets;Non-Roster Players
Dalton Prout;$666,667;Bluejackets;Non-Roster Players
Sean Collins;$662,500;Bluejackets;Non-Roster Players
Anton Blomqvist;$636,667;Bluejackets;Non-Roster Players
N. Drazenovic;$600,000;Bluejackets;Non-Roster Players
Andrew Joudrey;$587,500;Bluejackets;Non-Roster Players
Nick Holden;$550,000;Bluejackets;Non-Roster Players
Jaromir Jagr;$4,550,000;Stars;Forwards
Ray Whitney;$4,500,000;Stars;Forwards
Loui Eriksson;$4,250,000;Stars;Forwards
Brenden Morrow;$4,100,000;Stars;Forwards
Derek Roy;$4,000,000;Stars;Forwards
Michael Ryder;$3,500,000;Stars;Forwards
Vernon Fiddler;$1,800,000;Stars;Forwards
Eric Nystrom;$1,400,000;Stars;Forwards
Reilly Smith;$900,000;Stars;Forwards
Tom Wandell;$892,500;Stars;Forwards
Tomas Vincour;$800,000;Stars;Forwards
Toby Petersen;$675,000;Stars;Forwards
Cody Eakin;$637,778;Stars;Forwards
Ryan Garbutt;$575,000;Stars;Forwards
Jamie Benn;Not signed;Stars;Forwards
Radek Dvorak;Not signed;Stars;Forwards
Alex Goligoski;$4,600,000;Stars;Defensemen
Stephane Robidas;$3,300,000;Stars;Defensemen
Trevor Daley;$3,300,000;Stars;Defensemen
Aaron Rome;$1,500,000;Stars;Defensemen
Philip Larsen;$1,025,000;Stars;Defensemen
Brenden Dillon;$900,000;Stars;Defensemen
Jordie Benn;$525,000;Stars;Defensemen
Kari Lehtonen;$3,550,000;Stars;Goaltenders
Richard Bachman;$625,000;Stars;Goaltenders
Scott Glennie;$1,620,000;Stars;Non-Roster Players
Radek Faksa;$1,400,000;Stars;Non-Roster Players
Jamie Oleksiak;$1,369,167;Stars;Non-Roster Players
Jack Campbell;$1,340,000;Stars;Non-Roster Players
C. Nihlstorp;$1,000,000;Stars;Non-Roster Players
Brett Ritchie;$925,000;Stars;Non-Roster Players
Ludvig Bystrom;$925,000;Stars;Non-Roster Players
Alex Chiasson;$900,000;Stars;Non-Roster Players
Emil Molin;$900,000;Stars;Non-Roster Players
Austin Smith;$875,000;Stars;Non-Roster Players
Patrik Nemeth;$870,000;Stars;Non-Roster Players
John Klingberg;$870,000;Stars;Non-Roster Players
T. Beskorowany;$845,833;Stars;Non-Roster Players
Matej Stransky;$750,000;Stars;Non-Roster Players
Jyrki Jokipakka;$750,000;Stars;Non-Roster Players
Troy Vance;$750,000;Stars;Non-Roster Players
Maxime Fortunus;$650,000;Stars;Non-Roster Players
Antoine Roussel;$612,500;Stars;Non-Roster Players
Tyler Sloan;$600,000;Stars;Non-Roster Players
Maxime Lagace;$585,000;Stars;Non-Roster Players
Luke Gazdic;$577,500;Stars;Non-Roster Players
Matt Fraser;$576,667;Stars;Non-Roster Players
Francis Wathier;$575,000;Stars;Non-Roster Players
M. Tousignant;$561,667;Stars;Non-Roster Players
Jace Coyle;$536,666;Stars;Non-Roster Players
Tristan King;$533,889;Stars;Non-Roster Players
Hubert Labrie;$531,667;Stars;Non-Roster Players
Colton Sceviour;$525,000;Stars;Non-Roster Players
Travis Morin;$525,000;Stars;Non-Roster Players
Brad Lukowich;Not signed;Stars;Non-Roster Players
Pavel Datsyuk;$6,700,000;Redwings;Forwards
Henrik Zetterberg;$6,083,333;Redwings;2021
Johan Franzen;$3,954,545;Redwings;2020
Valtteri Filppula;$3,000,000;Redwings;2020
Mikael Samuelsson;$3,000,000;Redwings;2020
Danny Cleary;$2,800,000;Redwings;2020
Darren Helm;$2,125,000;Redwings;2020
Todd Bertuzzi;$2,075,000;Redwings;2020
Jordin Tootoo;$1,900,000;Redwings;2020
Justin Abdelkader;$1,800,000;Redwings;2020
Damien Brunner;$1,350,000;Redwings;2020
Patrick Eaves;$1,200,000;Redwings;2020
Gustav Nyquist;$875,000;Redwings;2020
Drew Miller;$837,500;Redwings;2020
Jan Mursak;$550,000;Redwings;2020
Cory Emmerton;$533,333;Redwings;2020
Tomas Holmstrom;Not signed;Redwings;2020
Niklas Kronwall;$4,750,000;Redwings;2019
Kyle Quincey;$3,775,000;Redwings;2019
Jonathan Ericsson;$3,250,000;Redwings;2019
Ian White;$2,875,000;Redwings;2019
Carlo Colaiacovo;$2,500,000;Redwings;2019
Jakub Kindl;$883,333;Redwings;2019
Brendan Smith;$875,000;Redwings;2019
Jimmy Howard;$2,250,000;Redwings;Goaltenders
Jonas Gustavsson;$1,500,000;Redwings;Goaltenders
Ty Conklin;Not signed;Redwings;Goaltenders
Xavier Ouellet;$925,000;Redwings;Non-Roster Players
Ryan Sproul;$925,000;Redwings;Non-Roster Players
Marek Tvrdon;$925,000;Redwings;Non-Roster Players
Martin Frk;$925,000;Redwings;Non-Roster Players
Tomas Jurco;$925,000;Redwings;Non-Roster Players
Riley Sheahan;$900,000;Redwings;Non-Roster Players
Calle Jarnkrok;$900,000;Redwings;Non-Roster Players
Teemu Pulkkinen;$900,000;Redwings;Non-Roster Players
Gleason Fournier;$878,333;Redwings;Non-Roster Players
Joakim Andersson;$875,000;Redwings;Non-Roster Players
Max Nicastro;$875,000;Redwings;Non-Roster Players
Landon Ferraro;$870,000;Redwings;Non-Roster Players
Louis-Marc Aubry;$848,333;Redwings;Non-Roster Players
Tomas Tatar;$840,000;Redwings;Non-Roster Players
Thomas McCollum;$816,666;Redwings;Non-Roster Players
Petr Mrazek;$773,333;Redwings;Non-Roster Players
Adam Almqvist;$681,667;Redwings;Non-Roster Players
Andrej Nestrasil;$585,000;Redwings;Non-Roster Players
Francis Pare;$557,500;Redwings;Non-Roster Players
M. Callahan;$552,778;Redwings;Non-Roster Players
Joey MacDonald;$550,000;Redwings;Non-Roster Players
Trevor Parkes;$541,667;Redwings;Non-Roster Players
Willie Coetzee;$531,111;Redwings;Non-Roster Players
Jordan Pearce;$525,000;Redwings;Non-Roster Players
Brian Lashoff;$523,888;Redwings;Non-Roster Players
Brent Raedeke;$523,888;Redwings;Non-Roster Players
Shawn Horcoff;$5,500,000;Oilers;Forwards
Ales Hemsky;$5,000,000;Oilers;Forwards
Ryan Nugent-Hopkins;$3,775,000;Oilers;Forwards
Nail Yakupov;$3,775,000;Oilers;Forwards
Taylor Hall;$3,750,000;Oilers;2020
Sam Gagner;$3,200,000;Oilers;2020
Ryan Smyth;$2,250,000;Oilers;2020
Eric Belanger;$1,750,000;Oilers;2020
Ryan Jones;$1,500,000;Oilers;2020
Jordan Eberle;$1,158,333;Oilers;2019
Ben Eager;$1,100,000;Oilers;2019
Teemu Hartikainen;$875,000;Oilers;2019
Darcy Hordichuk;$850,000;Oilers;2019
Lennart Petrell;$825,000;Oilers;2019
Ryan Whitney;$4,000,000;Oilers;Defensemen
Justin Schultz;$3,775,000;Oilers;Defensemen
Nick Schultz;$3,500,000;Oilers;Defensemen
Ladislav Smid;$2,250,000;Oilers;Defensemen
Andy Sutton;$1,750,000;Oilers;Defensemen
